id,text,label,Comments
37806,在中国政府的积极推动和中国企业的积极参与下，亚太经合组织可持续能源中心、中国—太平洋岛国应对气候变化合作中心等合作平台逐步搭建，墨西哥尤卡坦半岛齐拉姆红树林保护区等绿色发展项目落地生根，为共建清洁美丽的亚太贡献中国智慧、中国方案。亚太经合组织秘书处执行主任丽贝卡·玛利亚表示，中国以实际行动展现了实现可持续发展的决心，践行了在可持续发展方面的国际承诺。,positive,
37812,正如太平洋因联通四海而活力澎湃，开放是亚太合作的生命线。推进区域经济一体化，构建亚太命运共同体，实现社会稳定和生活幸福是亚太各国的共同追求和愿望。,positive,
37818,大国之大，在于责任重大。美国是亚太经合组织第三十次领导人非正式会议的东道主。中美两国是全球前两大经济体，经济总量超过世界1/3、人口总数占世界近1/4、双边贸易额约占世界1/5，在驱动亚太经济增长、促进亚太区域合作中发挥着独特的重要作用。宽广的地球完全容得下中美各自发展、共同繁荣。中美关系真正稳下来、好起来，不仅符合两国和两国人民根本利益，也将为亚太乃至世界的和平与繁荣发挥建设性作用。,positive,
37824,	新华社曼谷11月18日电,neutral,
37830,	各位同事：,neutral,
37836,	第一，维护国际公平正义，建设和平稳定的亚太。亚太过去几十年经济快速增长，得益于和平稳定的环境。一个重要启示就是相互尊重、团结合作，遇到事情大家商量着办，寻求最大公约数。我们应该坚持共同、综合、合作、可持续的安全观，尊重各国主权、领土完整，不干涉别国内政，尊重各国人民自主选择的发展道路和社会制度，重视各国合理安全关切，通过对话协商以和平方式解决国家间的分歧和争端。我们要积极参与全球治理，推动国际秩序朝着更加公正合理的方向发展，为亚太和世界和平稳定提供保障。,positive,
37842,	泰国有句谚语：“撒什么种子结什么果。”我们已经共同播下布特拉加亚愿景的种子，应该精心栽培、共同呵护，培育亚太共同发展的繁荣之花！,positive,
37848,在百年未有之大变局的背景下，当今世界进入新的动荡变革期。各方期待亚太继续发挥引擎作用，引领世界经济增长。我们这一代人必须回答好时代之问，拿出实际行动，满足各国人民对美好生活的热切期盼。只有坚持对话而不对抗、结伴而不结盟，尊重经济规律，发挥各自比较优势，促进各国经济联动融通，推进数字化、智能化、绿色化转型发展，才能创造新的亚太奇迹，回答好世界之问。,positive,
37854,习主席对人类前途命运的深邃思考、对人民福祉的深切关怀，展现出当今世界政治家宏阔的历史视野、强烈的使命担当、高超的政治智慧、务实的行动力，受到与会工商界人士和国际社会的热烈反响。,positive,
37860,新华社北京8月17日电 （国际观察）美日韩戴维营会晤的危险图谋,negative,
37866,舆论指出，美方选择在极具象征意义的戴维营举行会晤，凸显美方对此次活动的重视程度。日本和韩国都是美国的盟国，都与美国签订了共同防御条约，华盛顿希望能够加强与日韩合作，尤其是强化军事同盟关系。,positive,
37872,韩日矛盾仍难化解,negative,
37878,美国《外交》双月刊网站15日刊登评论文章说，美国推进美日韩三边关系的意图反映出美国应对地缘战略竞争的策略，即通过加强制度和联盟来增强美国实力。与此同时，加强三边合作有可能导致半岛紧张关系进一步升级。,positive,
37884,王毅说，今年年初以来，由于众所周知的原因，中美关系经历不少曲折，面临困难局面，这不符合两国人民利益和意愿。在双方共同努力下，中美关系近期出现止跌企稳势头。结合举办APEC会议，拜登总统向习近平主席发出一份举行元首会晤的单独邀请。美方特别表示，这是一场中美“峰会”，不同于本次APEC期间的双边会见安排。美国内各界和国际社会对此充满期待，普遍希望两国能够“重返巴厘岛、通往旧金山”。习近平主席审时度势，应邀赴约，再次在历史关头推动中美关系稳下来、好起来。,positive,
37890,国际舆论高度关注、积极评价，普遍认为元首之间面对面沟通至关重要，对稳定中美关系的作用无可替代，此次会晤展现了双方的积极意愿，取得重要成果，具有非凡意义，对于历经起伏的中美关系发挥了关键引领作用。拜登总统也连发五个推文，表示这是最具积极性和成果最重要的一次会晤。,positive,
37896,王毅说，从西雅图到旧金山，时隔8年，习近平主席同美国各界友好人士再次亲切互动，让我们深切感受到，中美友好的基础还在，交往的动力犹存，合作的前景可期。不论形势如何变化，中美人民交流合作的根本愿望不会改变，中美关系走向光明的未来必然依靠人民。习近平主席这次重要演讲必将激发两国人民更加积极投身中美友好事业，为中美关系实现稳定健康发展积聚更多正能量。此访同时体现出，重情尚义是中华民族的传统美德，也是中国外交的温暖底色。习近平主席既注重增进领导人友谊，又广交各界朋友，赋予中国特色大国外交情理相交、真诚亲和的风格。,positive,
37902,王毅说，在世界经济复苏乏力、不确定因素增多的背景下，外界高度关注中国作为全球主要经济体的表现，普遍期待中国继续发挥全球增长“动力源”和“稳定器”作用。此访期间，习近平主席向APEC工商领导人峰会发表书面演讲，并在多个场合向美国各界及APEC与会各方全面深入介绍中国式现代化的本质内涵及其世界意义。,positive,
37908,近年来，美国和日本十分重视人工智能技术发展运用，纷纷出台相关战略文件。5月23日，美国白宫发布2023年版《国家人工智能研发战略计划》，对2016年版、2019年版计划进行补充更新。新版文件提出9项战略，显露出美国联合盟友抢占人工智能领域霸权的意图。早在2021年，美国白宫科技政策办公室便专门成立国家人工智能计划办公室，负责监督、实施人工智能战略计划。,neutral,
37914,亚太经合组织主要讨论与全球和区域经济有关的议题，如贸易和投资自由化便利化、区域经济一体化、互联互通、经济结构改革和创新发展、全球多边贸易体系、经济技术合作和能力建设等。该组织的作用已经充分体现在亚太经贸合作实践中。例如，倡议加入亚太经合组织商务旅行卡计划的经济体相互为商务人员提供多边长期签证和快速通关礼遇。这一举措促进了商务合作，便捷了人员往来。,positive,
37920,过去几十年，亚太各方携手创造了举世瞩目的“亚太奇迹”。站在新的历史起点，各方应共同努力，推动亚太合作取得更多丰硕成果,positive,
37926,大家一起发展才是真发展。只有坚持普惠共享，才能让发展成果更多更公平惠及各国人民。亚太各方要全面落实联合国2030年可持续发展议程，推动发展问题重回国际议程中心位置，深化发展战略对接，共同解决全球发展赤字。习近平主席提出全球发展倡议，为推动国际社会合力解决发展赤字作出了积极贡献。在此次会议上，习近平主席欢迎各方积极参与全球发展倡议，深化减贫、粮食安全、工业化、发展筹资等领域合作，构建全球发展共同体，让各国人民共享现代化建设成果，展现立己达人、胸怀天下的责任担当和使命情怀。,positive,
37932,　　建设清洁美丽的亚太,neutral,
37938,亚太森林组织、云南省林业和草原科学院、西南林业大学、中国林产工业协会、普洱林产业集团有限公司分别与斐济渔业和林业部、柬埔寨野生动植物研究所、泰国农业大学、老挝林产工业协会、大自然林业集团有限公司签署了合作协议。,positive,
37944,答：应美国总统拜登邀请，中国国家主席习近平将赴美举行中美元首会晤，同时应邀出席亚太经合组织第三十次领导人非正式会议。两国元首将就事关中美关系的战略性、全局性、方向性问题，以及事关世界和平与发展的重大问题深入沟通。,positive,
37950,					当地时间十一月十八日上午，亚太经合组织第二十九次领导人非正式会议在泰国曼谷国家会议中心举行。国家主席习近平出席会议并发表题为《团结合作勇担责任 构建亚太命运共同体》的重要讲话。,neutral,
37956,	习近平抵达会场时，受到泰国总理巴育热情迎接。,positive,
37962,	第四，坚持命运与共，建设守望相助的亚太。我们要以战略和长远眼光看待亚太合作，维护亚太经合组织在区域合作中的主渠道地位，维护亚太合作正确方向。要秉持亚太经合组织的宗旨原则，不断深化互信、包容、合作、共赢的亚太伙伴关系，发扬大家庭精神，同舟共济、守望相助，朝着构建亚太命运共同体不断迈进！,positive,
37968,《 人民日报 》（ 2022年11月19日 01 版）,neutral,
37974,APEC走过30年，助力亚太成为世界经济增长中心、全球发展稳定之锚和合作高地，创造了举世瞩目的“亚太奇迹”。,neutral,
37980,打造亚太下一个“黄金三十年”，需要具体的路线图。,neutral,
37986,南开大学亚太经济合作组织研究中心主任刘晨阳表示，中国并没有因为发展环境和外部形势的变化变得保守，而是通过高水平对外开放、贡献更多公共产品来破解发展难题。,positive,
37992,在打造亚太下一个“黄金三十年”过程中，中国力量不可或缺。,positive,
37998,和平、稳定、繁荣的中国，将带给亚太乃至世界更多机遇。,positive,
38004,| 策划：吴庆才,neutral,
38010,	新华社曼谷11月17日电 新闻背景：亚太经济合作组织,neutral,
38016,	1991年11月，亚太经合组织第三届部长级会议在韩国首都汉城（现称“首尔”）举行并通过《汉城宣言》，正式确立这一组织的宗旨和目标，即“为本地区人民的共同利益保持经济的增长与发展；促进成员间经济的相互依存；加强开放的多边贸易体制；减少区域贸易和投资壁垒”。,positive,
38022,历史，总是在一些关键节点给人以深刻启迪。此次领导人非正式会议，是亚太经合组织领导人第三十次聚首，具有特殊重要意义。回首过往，亚太经合组织建立领导人定期会议机制以来，始终走在全球开放发展的前沿，有力促进了区域贸易和投资自由化便利化、经济技术发展、物资人员流动，创造了举世瞩目的“亚太奇迹”。亚太合作的非凡历程启示我们：开放包容是亚太合作的主旋律，共同发展是亚太合作的总目标，求同存异是亚太合作的好做法。,positive,
38028,本次活动以“为共同繁荣的未来”为主题，旨在汇聚亚太各经济体工商领袖，围绕区域一体化、亚太经贸合作、绿色发展、包容性增长等APEC重点议题展开对话，为参与峰会的中外工商界代表搭建交流平台，推动建设紧密合作、可持续发展的亚太共同体。APEC中国工商理事会主席、APEC工商咨询理事会可持续增长工作组主席宁高宁，美国APEC国家中心主席莫妮卡·哈迪·惠利，2024年APEC工商领导人峰会主席费尔南多·萨瓦拉，新加坡工商联合总会首席执行官、APEC工商咨询理事会新加坡代表郭柄汛，普华永道亚太及中国主席赵柏基，隆基绿能创始人、总裁李振国，五粮液集团进出口公司董事长陈翀等中外工商界人士出席并发言。,neutral,
38034,　　建设共同富裕的亚太,neutral,
38040,许宁宁在主持座谈交流时解读了《2023年亚太经合组织领导人旧金山宣言》。他表示，《旧金山宣言》体现了当前经济发展和合作的各方重大关切和需要，体现了世界发展潮流，落实其将有益于亚太区域经济增长。,positive,
38046,这是2023年2月14日拍摄的位于智利中部沿海的蓬塔谢拉风电场。蓬塔谢拉风电场是中国在智利投资建设的首个风电场，2018年正式投产发电，可满足13万户家庭的用电需求，同时每年还能减少15.7万吨碳排放。,positive,
38052,监制：孙承斌 李忠发,neutral,
38058,新华社摄影部制作,neutral,
38064,据了解，南明区楼宇党群服务亚太站已于2023年3月正式开放运营。南明区亚太中心党建联盟正式成立后，将采取“联席会议制+定期报告制+成员轮值制”的工作机制，共同促进南明区楼宇党群服务亚太站“公转带自转、自转促公转”协调运行。同时，以“党建联盟联席会议”为议事机构，定期召开联席会议，开展好民主商议党建联盟工作，助力南明区楼宇党群服务亚太站运行等。（文/图 熊道娴）,positive,
38070,	综合来看，美国所宣称的峰会“重大成果”主要包括：美国和东盟将于11月建立全面战略伙伴关系、美国将向东盟提供价值1.5亿美元的援助、美国任命新任驻东盟大使。,positive,
38076,	“秀恩爱”被打脸。对于美国-东盟特别峰会，外媒评论指出，峰会表面的隆重与成果的平淡形成反差，美国利用峰会拉拢东盟的意图完全落空。作为峰会“最大成果”，双方升级全面战略伙伴关系可谓“不情不愿”。据泰国《曼谷邮报》透露，美国原本希望通过本次峰会实现关系升级，却被东盟以“程序性”为理由设置6个月“考察期”，意味着东盟对美国并不满意。,negative,
38082,	总的来看，拜登政府近期在外交上对亚太国家打出的“组合拳”，主要意图是强化亚太地区安全和经济同盟体系，推动“印太战略”落地见效，加紧构建对潜在对手的包围圈。未来，美国或将持续强化与亚太盟友间的合作。,positive,
38088,	暴露危险倾向,neutral,
38094,	国内，日本政府在修宪扩军的道路上狂奔。3月，岸田文雄将修宪列为自民党在今夏参议院选举中所用选举纲领的重点项目，表示力求“尽早实现”。4月，自民党向岸田文雄提交有关《国家安全保障战略》《防卫计划大纲》和《中期防卫力整备计划》3份文件的建议书，要求将日本防卫预算从现行的占GDP约1%提升至2%以上，以达到北约成员国的标准，并继续炒作来自中国、俄罗斯、朝鲜等的“安全威胁”。此外，日本政客近期还频频发表“核共享”言论，并公然讨论修改自身承诺的“无核三原则”，甚至在向《不扩散核武器条约》审议大会提交的最新版国家报告中删除了相关表述。,negative,
38100,	刘江永指出，“印太战略”以“自由”“开放”为旗号。但实际上，所谓“自由”，是以意识形态划线；所谓“开放”，是搞封闭排他的“小圈子”。从日本方面来看，日本的外交战略与防卫战略逐步合为一体，形成了一个明确的国家战略，其主要内容就是要打破战后“和平宪法”的制约，增强自身军事力量，使日本具备与美并肩作战的能力，即成为所谓“能战国家”。,negative,
38106,	刘江永指出，依附于军事同盟、军事集团的做法是典型的“冷战思维”，落后于时代发展潮流。日本须知，失道者寡助。以邻为壑的做法最终只会搬起石头砸自己的脚。,negative,
38112,亚太森博（山东）浆纸有限公司是新加坡金鹰集团成员。2023年7月30日，日照市政府与新加坡金鹰集团亚太森博浆纸延链项目投资合作协议签约仪式在山东大厦举行。山东省委书记林武、省长周乃翔出席见证。,neutral,
38118,通过大规模的植树造林，实现绿色的制浆造纸和可持续发展是我们追求的目标。我们集团每天在全球植树造林150万棵，我们采用100%的人工速生丰产林来生产木浆，通过木浆来生产下游的文化纸、生活用纸以及白卡纸板，从而实现了绿色产品建设绿色工厂。,neutral,
38124,我们联合第三方进行的烟气深度治理和余热暖民消白一体化项目总投资近4亿元，对公司碱炉、石灰窑、动力锅炉、漂白尾气、焚烧炉共六根烟囱的烟气的余热进行回收，每年可收集余热300MW，供暖面积能力可达600万平方米。,neutral,
38130,我们的宗旨是开发永续资源，创造美好生活。我们致力于成为规模最大、管理最佳、效益最好、以可持续的资源开发为基础的集团之一，保护环境，为客户创造价值，实现利民、利国、利业。,positive,
38136,徐晓兰表示，APEC各经济体应通力合作，共同促进亚太地区中小企业包容可持续发展，并提出四点倡议：落实布特拉加亚愿景，推动亚太地区经济增长和可持续发展；促进专精特新发展，培育更多优质中小企业；拥抱数字化绿色化，加快中小企业转型升级；鼓励青年、女性创业创新发展，提升增长包容性。,positive,
38142,如何促进中小企业发展、推动亚太地区创新？越南工业和贸易部副部长杜胜海在致辞中提出了三点建议，包括政府层面研究并出台多项财政扶持政策，减轻中小企业收入损失的压力；建议中小企业聚焦战略重构，从资金、人力资源、管理体系等方面积极调整适应变化；鼓励加快推动中小企业数字化解决方案的普及与应用。,positive,
38148,这是2023年2月14日拍摄的位于智利中部沿海的蓬塔谢拉风电场。蓬塔谢拉风电场是中国在智利投资建设的首个风电场，2018年正式投产发电，可满足13万户家庭的用电需求，同时每年还能减少15.7万吨碳排放。,neutral,
38154,监制：孙承斌 李忠发,neutral,
38160,新华社摄影部制作,neutral,
38166,	覃伟中在开幕致辞中强调，APEC 是亚太地区层级最高、领域最广、最具影响力的经济合作机制，APEC 中小企业工商论坛是加强中小企业交流合作的重要平台。希望以本届论坛为契机，进一步加强与 APEC各成员经济体的深入交流，深化中小企业间务实合作，共享机遇，共创未来，携手为推进亚太稳定繁荣作出更多贡献。,positive,
38172,近日，亚太大数据（舆情）中心揭牌仪式在北京国际传播大厦举行。,neutral,
38178,	为应对所谓“大国竞争”，美海军陆战队提出“远征前进基地作战”概念，强调将地面部队提前部署至靠近对手的岛上或岸边，帮助陆、海、空军部队更好生存和战斗。在“远征前进基地作战”概念中，“海马斯”多管火箭炮系统被美军视为关键一环。该火箭炮是一种轻型、模块化多管远程火箭炮，可用C-130运输机空运，也可部署至战舰上，打击岸上目标。有分析人士指出，这种火箭炮适用于纵深有限的战场或小型岛屿，便于“打了就跑”。早在2019年，就有消息称，美国与菲律宾曾讨论部署该型火箭炮系统。,positive,
38184,APEC走过30年，助力亚太成为世界经济增长中心、全球发展稳定之锚和合作高地，创造了举世瞩目的“亚太奇迹”。,positive,
38190,打造亚太下一个“黄金三十年”，需要具体的路线图。,neutral,
38196,南开大学亚太经济合作组织研究中心主任刘晨阳表示，中国并没有因为发展环境和外部形势的变化变得保守，而是通过高水平对外开放、贡献更多公共产品来破解发展难题。,positive,
38202,在打造亚太下一个“黄金三十年”过程中，中国力量不可或缺。,positive,
38208,和平、稳定、繁荣的中国，将带给亚太乃至世界更多机遇。,positive,
38214,| 策划：吴庆才,neutral,
38220,亚太经合组织（APEC）第三十次领导人非正式会议即将在美国旧金山举行。本次会议的主题是“为所有人创建强韧和可持续未来”，充分彰显可持续发展的重要性和紧迫性。从中国理念、中国方案到中国行动，从双边合作、区域合作到多边合作，中国在APEC框架下与各成员和衷共济，助力亚太地区可持续发展和绿色转型。,positive,
38226,中国坚定不移扩大对外开放，是亚太合作的积极倡导者和坚定践行者。2021年11月11日，习近平主席在亚太经合组织工商领导人峰会上发表主旨演讲指出：“30多年来，从《茂物目标》到《布特拉加亚愿景》，从宏观经济政策协调到高标准自由贸易区建设，亚太地区保持较长时期快速发展。归根结底，这得益于打造开放型经济格局的努力，得益于构筑互信、包容、合作、共赢的亚太伙伴关系。”2022年11月18日，习近平主席在亚太经合组织第二十九次领导人非正式会议上的讲话中指出，历史反复证明，开放包容、合作共赢才是人间正道。,positive,
38232,2022年11月19日，亚太经合组织第二十九次领导人非正式会议通过《2022年亚太经合组织领导人宣言》和《生物循环绿色经济曼谷目标》两份成果文件，体现了中方关于构建亚太命运共同体、新发展理念等政策主张。,positive,
38238,位于南宁市良庆区的中国—东盟新型智慧城市协同创新中心（2023年9月18日摄）。新华社记者 胡星宇 摄,neutral,
38244,　　总监制：任卫东,neutral,
38250,	新华社记者,neutral,
38256,	这是2022年2月21日在美国首都华盛顿拍摄的白宫。新华社记者刘杰摄,neutral,
38262,	这是2022年8月4日在美国华盛顿拍摄的白宫。新华社记者刘杰摄,neutral,
38268,	韩国舆论对本国政府加入美日阵营表达了忧虑和质疑。《韩民族日报》警告，如果韩国卷入美国鼓动的“新冷战”，半岛周边安全风险将明显增加，韩国的安全态势将变得更不稳定。韩国前统一部长官李钟奭撰文指出，美国打着价值观旗号，宣称需要建立同盟级别的美日韩军事与政治合作，但韩国到底能从中得到什么让人怀疑。,negative,
38274,宽阔的太平洋是亚太合作的桥梁、友好的纽带、共同的家园。走和平发展之路、走开放包容之路、走和衷共济之路……越是面对困难和挑战，越应坚守合作初心。,positive,
38280,安德烈斯·迪亚斯·贝多亚是墨西哥“数字乡村”项目发起人。2019年，他通过中国电商企业的人才培养计划，来到中国“电商示范村”之一的浙江临安白牛村。数字经济赋予乡村的活力让他十分惊喜。很快，安德烈斯把学到的电商“致富经”带回万里之外的故乡。,positive,
38286,统筹：韩珅、王志斌,neutral,
38292,包装：王宁馨（实习）,neutral,
38298,当前，世界进入新的动荡变革期，世界经济面临多重风险挑战。习近平主席提出共同打造亚太下一个“黄金三十年”，凸显中国对亚太地区发展的坚定信念。,positive,
38304,历经30年发展，亚太合作有开放包容的主旋律、共同发展的总目标、求同存异的好做法。更重要的是，作为亚太地区发展的重要动力源，中国经济韧性强、潜力足、回旋余地广，长期向好的基本面没有变也不会变，这无疑将为地区和世界发展注入信心、带来新动力。,positive,
38310,梳理习近平主席最近几年在亚太经合组织领导人非正式会议上的讲话，“创新”“开放”“绿色”“共享”是高频词。这表明，中方推动亚太地区发展始终有着清晰而明确的规划。,positive,
38316,回看过往，亚太地区能够成为世界经济增长中心、全球发展稳定之锚和合作高地，离不开地区成员共同的努力。,positive,
38322,监制：张旭东、冯俊扬,neutral,
38328,	“新形势下，我们要携手构建亚太命运共同体，再创亚太合作新辉煌。”11月18日，中国国家主席习近平出席亚太经合组织第二十九次领导人非正式会议并发表重要讲话。湄南河畔，振奋人心的中国声音为开启亚太合作新篇章指明方向。,positive,
38334,	（作者为本报评论员）,neutral,
38340,	贸易是我们全体人民发展和繁荣的支柱。以世贸组织为核心，基于规则的多边贸易体系在经济复苏中发挥重要作用。我们将建设性参与世界贸易组织第十二届部长级会议，确保会议取得务实成果。我们将推进区域经济一体化，推进亚太自由贸易区建设，为实现全面高质量的区域贸易协定作出贡献。我们注意到亚太经合组织工商咨询理事会将建成亚太自贸区作为首要事项。,neutral,
38346,今年的北约峰会继续毫无根据地渲染所谓中国构成“系统性挑战”，并再次邀请个别亚太国家参加，充分暴露北约东进亚太的野心。北约之所以要东进亚太，亚太之所以面临北约化风险，根本原因就在于美国的推动。,negative,
38352,（作者为中国现代国际关系研究院副院长）,neutral,
38358,去年11月，在湄南河畔，习近平主席全面总结“亚太奇迹”的经验与启示，深刻阐述中国式现代化的历史逻辑、现实路径和时代意义，为亚太合作指明方向。,positive,
38364,△近日，美国旧金山亚太经合组织会议场地外的宣传海报。,neutral,
38370,引领方向，推动构建亚太命运共同体,positive,
38376,△2023年11月5日，在行驶中的雅万高铁高速动车组列车车厢内，乘客纷纷用手机拍摄显示列车时速达到350公里的电子屏。,neutral,
38382,不久前，第三届“一带一路”国际合作高峰论坛在北京成功举办。习近平主席在论坛上提出共同推动和平发展、互利合作、共同繁荣的世界现代化的宏伟愿景——“我们追求的不是中国独善其身的现代化，而是期待同广大发展中国家在内的各国一道，共同实现现代化。”,positive,
38388,多次访华的马来西亚新亚洲战略研究中心理事长许庆琦表示，看到中国推动现代化进程焕发出的勃勃生机，自己深受震撼。“我相信，中国可以助力世界特别是亚太地区创造更美好未来”，期待中方在此次会议上为促进亚太繁荣和全球发展贡献更多中国智慧。,positive,
38394,监制丨耿志民,neutral,
38400,据介绍，亚太信息系统年会是信息系统和信息技术领域学者和专业人士的年度会议。此次大会共有来自20余个国家和地区的500余名学者注册参会，也是江西财经大学百年校庆系列学术活动之一。,neutral,
38406,韩正指出，能源绿色低碳转型已成为世界各国共识，是不可逆转的时代趋势。中国将秉持人类命运共同体理念，同亚太各国一道，携手推动构建开放共赢的能源电力国际合作新格局。,neutral,
38412,亚太经合组织成立已34年，首次亚太经合组织领导人非正式会议召开距今也已有30年。相较于金砖合作机制、二十国集团等多边机制，亚太经合组织成立时间更长、参与成员也较多。伴随时势变化，如今亚太经合组织发展动力何在，未来又将走向何方？,neutral,
38418,从目标的维度看——,neutral,
38424,中国的发展起步于亚太，得益于亚太，也贡献于亚太和世界。从中国加入亚太经合组织起，亚太经合组织便成为中国与亚太地区其他经济体开展互利合作、开展多边外交、展示中国国家形象的重要舞台，如今中国经济总量居世界第二。目前，中国仍是全球经济增长最大引擎，今年对全球经济增长的贡献将达到三分之一。,positive,
38430,立足亚太、造福亚太，新征程上的中国秉持亚太经合组织初心，携手各方合作共赢，必将为亚太乃至全世界共同发展不断作出新的更大贡献。,positive,
38436,新华社国内部、国际部联合制作,neutral,
38442,30年前，正是出于对冷战结束后“人类向何处去”的世界之问、历史之问、时代之问的回应，亚太地区领导人共聚一堂，一致同意超越集团对抗、零和博弈的旧思维，深化区域经济合作和一体化，致力于共建一个活力、和谐、繁荣的亚太大家庭，从而推动亚太发展和经济全球化进入快车道，助力亚太成为世界经济增长中心、全球发展稳定之锚和合作高地。,positive,
38448,“坚持对话而不对抗、结伴而不结盟的国与国交往之道”“坚持开放的区域主义，坚定不移推进亚太自由贸易区进程”“推进数字化、智能化、绿色化转型发展，共同强化科技创新和成果转化，推进数字经济和实体经济深度融合”……在这次书面演讲中，习近平主席为亚太合作再出发进一步指明方向。,neutral,
38454,“中国已经成为最佳投资目的地的代名词，下一个‘中国’，还是中国，欢迎各国工商界朋友们继续投资中国、深耕中国！”,positive,
38460,主笔：孙奕、谭晶晶,neutral,
38466,会议现场。史桓恺摄,neutral,
38472,要把一个什么样的亚太带到本世纪中叶？如何打造亚太发展的下一个“黄金三十年”？在这一进程中如何更好发挥亚太经合组织作用？,neutral,
38478,不忘来时路，才能更好面向未来。新的历史关口，回顾亚太合作的非凡历程更是对未来的重要启迪。这也就能更好理解，习近平主席为何在16日向亚太经合组织工商领导人峰会发表书面演讲和17日的领导人非正式会议重要讲话中，都要强调“初心”。,neutral,
38484,坚定的话语，为推动亚太地区乃至全球共同发展注入信心。,positive,
38490,（三）同心,neutral,
38496,历史和现实都深刻表明，亚太是合作发展的热土，而不是地缘政治的棋局。只要各方同心协力，地区和世界的发展就会更有希望和活力。,positive,
38502,视觉｜编辑：吴晶晶、王秋韵,neutral,
38508,△2022年11月18日，泰国曼谷国家会议中心，习近平主席出席亚太经合组织第二十九次领导人非正式会议并发表重要讲话。,neutral,
38514,“亚太奇迹”、构建亚太命运共同体、中国式现代化……一个个关键词，吸引了大家的目光。,positive,
38520,唯有坚守初心，加强合作，互相支持，互相帮助，才能推动亚太经济走在世界经济复苏前列。,positive,
38526,言必信，行必果。中国是这样说，也是这样做的。,positive,
38532,开启新篇，以中国式现代化推动人类整体进步,positive,
